cellid,k,zone,a,Aquifer
23181,1,2,1,Weathered Zone
23182,1,2,1,Weathered Zone
23183,1,2,1,Weathered Zone
23184,1,1,1,Fractured zone
23185,1,1,1,Fractured zone
23186,1,1,1,Fractured zone
23187,1,1,1,Fractured zone
23188,1,1,1,Fractured zone
23258,1,2,1,Weathered Zone
23259,1,2,1,Weathered Zone
23260,1,2,1,Weathered Zone
23261,1,2,1,Weathered Zone
23262,1,2,1,Weathered Zone
23263,1,2,1,Weathered Zone
23264,1,2,1,Weathered Zone
23265,1,2,1,Weathered Zone
23266,1,2,1,Weathered Zone
23267,1,2,1,Weathered Zone
23268,1,3,1,Alluvium
23269,1,2,1,Weathered Zone
23270,1,2,1,Weathered Zone
23271,1,2,1,Weathered Zone
23272,1,2,1,Weathered Zone
23273,1,2,1,Weathered Zone
23274,1,2,1,Weathered Zone
23275,1,2,1,Weathered Zone
23276,1,2,1,Weathered Zone
23277,1,2,1,Weathered Zone
23278,1,2,1,Weathered Zone
23279,1,2,1,Weathered Zone
23280,1,2,1,Weathered Zone
23281,1,2,1,Weathered Zone
23282,1,2,1,Weathered Zone
23283,1,2,1,Weathered Zone
23284,1,2,1,Weathered Zone
23285,1,2,1,Weathered Zone
23286,1,2,1,Weathered Zone
23287,1,2,1,Weathered Zone
23288,1,2,1,Weathered Zone
23289,1,2,1,Weathered Zone
23290,1,2,1,Weathered Zone
23291,1,2,1,Weathered Zone
23292,1,2,1,Weathered Zone
23293,1,2,1,Weathered Zone
23294,1,2,1,Weathered Zone
23295,1,2,1,Weathered Zone
23296,1,2,1,Weathered Zone
23297,1,2,1,Weathered Zone
23298,1,2,1,Weathered Zone
23299,1,2,1,Weathered Zone
23300,1,2,1,Weathered Zone
23301,1,2,1,Weathered Zone
23302,1,2,1,Weathered Zone
23303,1,2,1,Weathered Zone
23304,1,2,1,Weathered Zone
23305,1,2,1,Weathered Zone
23306,1,2,1,Weathered Zone
23307,1,2,1,Weathered Zone
23308,1,2,1,Weathered Zone
23309,1,2,1,Weathered Zone
23310,1,2,1,Weathered Zone
23311,1,2,1,Weathered Zone
23312,1,2,1,Weathered Zone
23313,1,2,1,Weathered Zone
23314,1,2,1,Weathered Zone
23315,1,2,1,Weathered Zone
23316,1,2,1,Weathered Zone
23317,1,2,1,Weathered Zone
23318,1,2,1,Weathered Zone
23319,1,2,1,Weathered Zone
23320,1,2,1,Weathered Zone
23321,1,2,1,Weathered Zone
23322,1,2,1,Weathered Zone
23323,1,2,1,Weathered Zone
23324,1,1,1,Fractured zone
23325,1,1,1,Fractured zone
23326,1,1,1,Fractured zone
23327,1,2,1,Weathered Zone
23328,1,2,1,Weathered Zone
23329,1,2,1,Weathered Zone
23330,1,2,1,Weathered Zone
23331,1,2,1,Weathered Zone
23332,1,2,1,Weathered Zone
23333,1,2,1,Weathered Zone
23334,1,2,1,Weathered Zone
23335,1,2,1,Weathered Zone
23336,1,2,1,Weathered Zone
23337,1,2,1,Weathered Zone
23338,1,2,1,Weathered Zone
23339,1,2,1,Weathered Zone
23340,1,2,1,Weathered Zone
23341,1,2,1,Weathered Zone
23342,1,2,1,Weathered Zone
23343,1,2,1,Weathered Zone
23344,1,2,1,Weathered Zone
23345,1,2,1,Weathered Zone
23346,1,2,1,Weathered Zone
23347,1,2,1,Weathered Zone
23348,1,2,1,Weathered Zone
23349,1,1,1,Fractured zone
23350,1,1,1,Fractured zone
23351,1,1,1,Fractured zone
23352,1,1,1,Fractured zone
23353,1,1,1,Fractured zone
23424,1,2,1,Weathered Zone
23425,1,2,1,Weathered Zone
23426,1,2,1,Weathered Zone
23427,1,2,1,Weathered Zone
23428,1,2,1,Weathered Zone
23429,1,2,1,Weathered Zone
23430,1,2,1,Weathered Zone
23431,1,2,1,Weathered Zone
23432,1,2,1,Weathered Zone
23433,1,3,1,Alluvium
23434,1,3,1,Alluvium
23435,1,2,1,Weathered Zone
23436,1,2,1,Weathered Zone
23437,1,2,1,Weathered Zone
23438,1,2,1,Weathered Zone
23439,1,2,1,Weathered Zone
23440,1,2,1,Weathered Zone
23441,1,2,1,Weathered Zone
23442,1,2,1,Weathered Zone
23443,1,2,1,Weathered Zone
23444,1,2,1,Weathered Zone
23445,1,2,1,Weathered Zone
23446,1,2,1,Weathered Zone
23447,1,2,1,Weathered Zone
23448,1,2,1,Weathered Zone
23449,1,2,1,Weathered Zone
23450,1,2,1,Weathered Zone
23451,1,2,1,Weathered Zone
23452,1,2,1,Weathered Zone
23453,1,2,1,Weathered Zone
23454,1,2,1,Weathered Zone
23455,1,2,1,Weathered Zone
23456,1,2,1,Weathered Zone
23457,1,2,1,Weathered Zone
23458,1,2,1,Weathered Zone
23459,1,2,1,Weathered Zone
23460,1,2,1,Weathered Zone
23461,1,2,1,Weathered Zone
23462,1,2,1,Weathered Zone
23463,1,2,1,Weathered Zone
23464,1,2,1,Weathered Zone
23465,1,2,1,Weathered Zone
23466,1,2,1,Weathered Zone
23467,1,2,1,Weathered Zone
23468,1,2,1,Weathered Zone
23469,1,2,1,Weathered Zone
23470,1,2,1,Weathered Zone
23471,1,2,1,Weathered Zone
23472,1,2,1,Weathered Zone
23473,1,2,1,Weathered Zone
23474,1,2,1,Weathered Zone
23475,1,2,1,Weathered Zone
23476,1,2,1,Weathered Zone
23477,1,2,1,Weathered Zone
23478,1,2,1,Weathered Zone
23479,1,2,1,Weathered Zone
23480,1,2,1,Weathered Zone
23481,1,2,1,Weathered Zone
23482,1,2,1,Weathered Zone
23483,1,2,1,Weathered Zone
23484,1,2,1,Weathered Zone
23485,1,2,1,Weathered Zone
23486,1,2,1,Weathered Zone
23487,1,2,1,Weathered Zone
23488,1,2,1,Weathered Zone
23489,1,1,1,Fractured zone
23490,1,1,1,Fractured zone
23491,1,1,1,Fractured zone
23492,1,2,1,Weathered Zone
23493,1,1,1,Fractured zone
23494,1,2,1,Weathered Zone
23495,1,2,1,Weathered Zone
23496,1,2,1,Weathered Zone
23497,1,2,1,Weathered Zone
23498,1,2,1,Weathered Zone
23499,1,2,1,Weathered Zone
23500,1,2,1,Weathered Zone
23501,1,2,1,Weathered Zone
23502,1,2,1,Weathered Zone
23503,1,2,1,Weathered Zone
23504,1,1,1,Fractured zone
23505,1,1,1,Fractured zone
23506,1,2,1,Weathered Zone
23507,1,2,1,Weathered Zone
23508,1,2,1,Weathered Zone
23509,1,2,1,Weathered Zone
23510,1,2,1,Weathered Zone
23511,1,2,1,Weathered Zone
23512,1,2,1,Weathered Zone
23513,1,2,1,Weathered Zone
23514,1,1,1,Fractured zone
23515,1,1,1,Fractured zone
23516,1,1,1,Fractured zone
23517,1,1,1,Fractured zone
23518,1,1,1,Fractured zone
23519,1,1,1,Fractured zone
23520,1,1,1,Fractured zone
23590,1,2,1,Weathered Zone
23591,1,2,1,Weathered Zone
23592,1,2,1,Weathered Zone
23593,1,2,1,Weathered Zone
23594,1,2,1,Weathered Zone
23595,1,2,1,Weathered Zone
23596,1,2,1,Weathered Zone
23597,1,2,1,Weathered Zone
23598,1,2,1,Weathered Zone
23599,1,2,1,Weathered Zone
23600,1,3,1,Alluvium
23601,1,2,1,Weathered Zone
23602,1,2,1,Weathered Zone
23603,1,2,1,Weathered Zone
23604,1,2,1,Weathered Zone
23605,1,2,1,Weathered Zone
23606,1,2,1,Weathered Zone
23607,1,2,1,Weathered Zone
23608,1,2,1,Weathered Zone
23609,1,2,1,Weathered Zone
23610,1,2,1,Weathered Zone
23611,1,2,1,Weathered Zone
23612,1,2,1,Weathered Zone
23613,1,2,1,Weathered Zone
23614,1,2,1,Weathered Zone
23615,1,2,1,Weathered Zone
23616,1,2,1,Weathered Zone
23617,1,2,1,Weathered Zone
23618,1,2,1,Weathered Zone
23619,1,2,1,Weathered Zone
23620,1,2,1,Weathered Zone
23621,1,2,1,Weathered Zone
23622,1,2,1,Weathered Zone
23623,1,2,1,Weathered Zone
23624,1,2,1,Weathered Zone
23625,1,2,1,Weathered Zone
23626,1,2,1,Weathered Zone
23627,1,2,1,Weathered Zone
23628,1,2,1,Weathered Zone
23629,1,2,1,Weathered Zone
23630,1,2,1,Weathered Zone
23631,1,2,1,Weathered Zone
23632,1,2,1,Weathered Zone
23633,1,2,1,Weathered Zone
23634,1,2,1,Weathered Zone
23635,1,2,1,Weathered Zone
23636,1,2,1,Weathered Zone
23637,1,2,1,Weathered Zone
23638,1,2,1,Weathered Zone
23639,1,2,1,Weathered Zone
23640,1,2,1,Weathered Zone
23641,1,2,1,Weathered Zone
23642,1,2,1,Weathered Zone
23643,1,2,1,Weathered Zone
23644,1,2,1,Weathered Zone
23645,1,2,1,Weathered Zone
23646,1,2,1,Weathered Zone
23647,1,2,1,Weathered Zone
23648,1,2,1,Weathered Zone
23649,1,2,1,Weathered Zone
23650,1,2,1,Weathered Zone
23651,1,2,1,Weathered Zone
23652,1,2,1,Weathered Zone
23653,1,2,1,Weathered Zone
23654,1,1,1,Fractured zone
23655,1,1,1,Fractured zone
23656,1,1,1,Fractured zone
23657,1,1,1,Fractured zone
23658,1,1,1,Fractured zone
23659,1,1,1,Fractured zone
23660,1,2,1,Weathered Zone
23661,1,1,1,Fractured zone
23662,1,1,1,Fractured zone
23663,1,2,1,Weathered Zone
23664,1,2,1,Weathered Zone
23665,1,2,1,Weathered Zone
23666,1,2,1,Weathered Zone
23667,1,2,1,Weathered Zone
23668,1,1,1,Fractured zone
23669,1,1,1,Fractured zone
23670,1,1,1,Fractured zone
23671,1,1,1,Fractured zone
23672,1,1,1,Fractured zone
23673,1,2,1,Weathered Zone
23674,1,2,1,Weathered Zone
23675,1,2,1,Weathered Zone
23676,1,2,1,Weathered Zone
23677,1,2,1,Weathered Zone
23678,1,2,1,Weathered Zone
23679,1,1,1,Fractured zone
23680,1,1,1,Fractured zone
23681,1,1,1,Fractured zone
23682,1,1,1,Fractured zone
23683,1,1,1,Fractured zone
23684,1,1,1,Fractured zone
23685,1,1,1,Fractured zone
23686,1,1,1,Fractured zone
23756,1,2,1,Weathered Zone
23759,1,2,1,Weathered Zone
23760,1,2,1,Weathered Zone
23761,1,2,1,Weathered Zone
23762,1,2,1,Weathered Zone
23763,1,2,1,Weathered Zone
23764,1,2,1,Weathered Zone
23765,1,2,1,Weathered Zone
23766,1,3,1,Alluvium
23767,1,2,1,Weathered Zone
23768,1,2,1,Weathered Zone
23773,1,2,1,Weathered Zone
23774,1,2,1,Weathered Zone
23775,1,2,1,Weathered Zone
23776,1,2,1,Weathered Zone
23777,1,2,1,Weathered Zone
23778,1,2,1,Weathered Zone
23779,1,2,1,Weathered Zone
23780,1,2,1,Weathered Zone
23781,1,2,1,Weathered Zone
23782,1,2,1,Weathered Zone
23783,1,2,1,Weathered Zone
23784,1,2,1,Weathered Zone
23785,1,2,1,Weathered Zone
23786,1,2,1,Weathered Zone
23787,1,2,1,Weathered Zone
23788,1,2,1,Weathered Zone
23789,1,2,1,Weathered Zone
23790,1,2,1,Weathered Zone
23791,1,2,1,Weathered Zone
23792,1,2,1,Weathered Zone
23793,1,2,1,Weathered Zone
23794,1,2,1,Weathered Zone
23795,1,2,1,Weathered Zone
23796,1,2,1,Weathered Zone
23797,1,2,1,Weathered Zone
23798,1,2,1,Weathered Zone
23799,1,2,1,Weathered Zone
23800,1,2,1,Weathered Zone
23801,1,2,1,Weathered Zone
23802,1,2,1,Weathered Zone
23803,1,2,1,Weathered Zone
23804,1,2,1,Weathered Zone
23805,1,2,1,Weathered Zone
23806,1,2,1,Weathered Zone
23807,1,2,1,Weathered Zone
23808,1,2,1,Weathered Zone
23809,1,2,1,Weathered Zone
23810,1,2,1,Weathered Zone
23811,1,2,1,Weathered Zone
23812,1,2,1,Weathered Zone
23813,1,2,1,Weathered Zone
23814,1,2,1,Weathered Zone
23815,1,2,1,Weathered Zone
23816,1,2,1,Weathered Zone
23817,1,2,1,Weathered Zone
23818,1,2,1,Weathered Zone
23819,1,1,1,Fractured zone
23820,1,1,1,Fractured zone
23821,1,1,1,Fractured zone
23822,1,1,1,Fractured zone
23823,1,1,1,Fractured zone
23824,1,1,1,Fractured zone
23825,1,1,1,Fractured zone
23826,1,2,1,Weathered Zone
23827,1,1,1,Fractured zone
23828,1,1,1,Fractured zone
23829,1,1,1,Fractured zone
23830,1,2,1,Weathered Zone
23831,1,2,1,Weathered Zone
23832,1,2,1,Weathered Zone
23833,1,1,1,Fractured zone
23834,1,1,1,Fractured zone
23835,1,1,1,Fractured zone
23836,1,1,1,Fractured zone
23837,1,1,1,Fractured zone
23838,1,1,1,Fractured zone
23839,1,1,1,Fractured zone
23840,1,2,1,Weathered Zone
23841,1,2,1,Weathered Zone
23842,1,2,1,Weathered Zone
23843,1,2,1,Weathered Zone
23844,1,2,1,Weathered Zone
23845,1,1,1,Fractured zone
23846,1,1,1,Fractured zone
23847,1,1,1,Fractured zone
23848,1,1,1,Fractured zone
23849,1,1,1,Fractured zone
23850,1,1,1,Fractured zone
23851,1,1,1,Fractured zone
23926,1,2,1,Weathered Zone
23927,1,2,1,Weathered Zone
23928,1,2,1,Weathered Zone
23929,1,2,1,Weathered Zone
23930,1,2,1,Weathered Zone
23931,1,2,1,Weathered Zone
23932,1,2,1,Weathered Zone
23933,1,3,1,Alluvium
23943,1,2,1,Weathered Zone
23945,1,2,1,Weathered Zone
23946,1,2,1,Weathered Zone
23947,1,2,1,Weathered Zone
23948,1,2,1,Weathered Zone
23949,1,2,1,Weathered Zone
23950,1,2,1,Weathered Zone
23951,1,2,1,Weathered Zone
23952,1,2,1,Weathered Zone
23953,1,2,1,Weathered Zone
23954,1,2,1,Weathered Zone
23955,1,2,1,Weathered Zone
23956,1,2,1,Weathered Zone
23957,1,2,1,Weathered Zone
23958,1,2,1,Weathered Zone
23959,1,2,1,Weathered Zone
23960,1,2,1,Weathered Zone
23961,1,2,1,Weathered Zone
23962,1,2,1,Weathered Zone
23963,1,2,1,Weathered Zone
23964,1,2,1,Weathered Zone
23965,1,2,1,Weathered Zone
23966,1,2,1,Weathered Zone
23967,1,2,1,Weathered Zone
23968,1,2,1,Weathered Zone
23969,1,2,1,Weathered Zone
23970,1,2,1,Weathered Zone
23971,1,2,1,Weathered Zone
23972,1,2,1,Weathered Zone
23973,1,2,1,Weathered Zone
23974,1,2,1,Weathered Zone
23975,1,2,1,Weathered Zone
23976,1,2,1,Weathered Zone
23977,1,2,1,Weathered Zone
23978,1,2,1,Weathered Zone
23979,1,2,1,Weathered Zone
23980,1,2,1,Weathered Zone
23981,1,2,1,Weathered Zone
23982,1,2,1,Weathered Zone
23983,1,1,1,Fractured zone
23984,1,1,1,Fractured zone
23985,1,1,1,Fractured zone
23986,1,1,1,Fractured zone
23987,1,1,1,Fractured zone
23988,1,1,1,Fractured zone
23989,1,1,1,Fractured zone
23990,1,1,1,Fractured zone
23991,1,2,1,Weathered Zone
23992,1,2,1,Weathered Zone
23993,1,1,1,Fractured zone
23994,1,1,1,Fractured zone
23995,1,1,1,Fractured zone
23996,1,2,1,Weathered Zone
23997,1,2,1,Weathered Zone
23998,1,2,1,Weathered Zone
23999,1,1,1,Fractured zone
24000,1,1,1,Fractured zone
24001,1,1,1,Fractured zone
24002,1,1,1,Fractured zone
24003,1,1,1,Fractured zone
24004,1,1,1,Fractured zone
24005,1,1,1,Fractured zone
24006,1,2,1,Weathered Zone
24007,1,2,1,Weathered Zone
24008,1,2,1,Weathered Zone
24009,1,1,1,Fractured zone
24010,1,1,1,Fractured zone
24011,1,1,1,Fractured zone
24012,1,1,1,Fractured zone
24013,1,1,1,Fractured zone
24014,1,1,1,Fractured zone
24015,1,1,1,Fractured zone
24016,1,1,1,Fractured zone
24092,1,2,1,Weathered Zone
24093,1,2,1,Weathered Zone
24094,1,2,1,Weathered Zone
24095,1,2,1,Weathered Zone
24097,1,2,1,Weathered Zone
24098,1,2,1,Weathered Zone
24099,1,3,1,Alluvium
24100,1,3,1,Alluvium
24112,1,2,1,Weathered Zone
24113,1,2,1,Weathered Zone
24114,1,2,1,Weathered Zone
24115,1,2,1,Weathered Zone
24116,1,2,1,Weathered Zone
24117,1,2,1,Weathered Zone
24118,1,2,1,Weathered Zone
24119,1,2,1,Weathered Zone
24120,1,2,1,Weathered Zone
24121,1,2,1,Weathered Zone
24122,1,2,1,Weathered Zone
24123,1,2,1,Weathered Zone
24124,1,2,1,Weathered Zone
24125,1,2,1,Weathered Zone
24126,1,2,1,Weathered Zone
24127,1,2,1,Weathered Zone
24128,1,2,1,Weathered Zone
24129,1,2,1,Weathered Zone
24130,1,2,1,Weathered Zone
24131,1,2,1,Weathered Zone
24132,1,2,1,Weathered Zone
24133,1,2,1,Weathered Zone
24134,1,2,1,Weathered Zone
24135,1,2,1,Weathered Zone
24136,1,2,1,Weathered Zone
24137,1,2,1,Weathered Zone
24138,1,2,1,Weathered Zone
24139,1,2,1,Weathered Zone
24140,1,2,1,Weathered Zone
24141,1,2,1,Weathered Zone
24142,1,2,1,Weathered Zone
24143,1,2,1,Weathered Zone
24144,1,2,1,Weathered Zone
24145,1,2,1,Weathered Zone
24146,1,2,1,Weathered Zone
24147,1,1,1,Fractured zone
24148,1,1,1,Fractured zone
24149,1,1,1,Fractured zone
24150,1,1,1,Fractured zone
24151,1,1,1,Fractured zone
24152,1,1,1,Fractured zone
24153,1,1,1,Fractured zone
24154,1,1,1,Fractured zone
24155,1,1,1,Fractured zone
24156,1,2,1,Weathered Zone
24157,1,2,1,Weathered Zone
24158,1,1,1,Fractured zone
24159,1,1,1,Fractured zone
24160,1,2,1,Weathered Zone
24161,1,2,1,Weathered Zone
24162,1,2,1,Weathered Zone
24163,1,2,1,Weathered Zone
24164,1,2,1,Weathered Zone
24165,1,1,1,Fractured zone
24166,1,1,1,Fractured zone
24167,1,1,1,Fractured zone
24168,1,1,1,Fractured zone
24169,1,1,1,Fractured zone
24170,1,1,1,Fractured zone
24171,1,1,1,Fractured zone
24172,1,1,1,Fractured zone
24173,1,1,1,Fractured zone
24174,1,1,1,Fractured zone
24175,1,1,1,Fractured zone
24176,1,1,1,Fractured zone
24177,1,1,1,Fractured zone
24178,1,1,1,Fractured zone
24179,1,1,1,Fractured zone
24180,1,1,1,Fractured zone
24181,1,1,1,Fractured zone
24182,1,1,1,Fractured zone
24279,1,2,1,Weathered Zone
24280,1,2,1,Weathered Zone
24281,1,2,1,Weathered Zone
24282,1,2,1,Weathered Zone
24283,1,2,1,Weathered Zone
24284,1,2,1,Weathered Zone
24285,1,2,1,Weathered Zone
24286,1,2,1,Weathered Zone
24287,1,2,1,Weathered Zone
24288,1,2,1,Weathered Zone
24289,1,2,1,Weathered Zone
24290,1,2,1,Weathered Zone
24291,1,2,1,Weathered Zone
24292,1,2,1,Weathered Zone
24293,1,2,1,Weathered Zone
24294,1,2,1,Weathered Zone
24295,1,2,1,Weathered Zone
24296,1,2,1,Weathered Zone
24297,1,2,1,Weathered Zone
24298,1,2,1,Weathered Zone
24299,1,2,1,Weathered Zone
24300,1,2,1,Weathered Zone
24301,1,2,1,Weathered Zone
24302,1,2,1,Weathered Zone
24303,1,2,1,Weathered Zone
24304,1,2,1,Weathered Zone
24305,1,2,1,Weathered Zone
24306,1,2,1,Weathered Zone
24307,1,2,1,Weathered Zone
24308,1,2,1,Weathered Zone
24309,1,2,1,Weathered Zone
24310,1,2,1,Weathered Zone
24311,1,2,1,Weathered Zone
24312,1,1,1,Fractured zone
24313,1,1,1,Fractured zone
24314,1,1,1,Fractured zone
24315,1,1,1,Fractured zone
24316,1,1,1,Fractured zone
24317,1,1,1,Fractured zone
24318,1,1,1,Fractured zone
24319,1,1,1,Fractured zone
24320,1,1,1,Fractured zone
24321,1,1,1,Fractured zone
24322,1,2,1,Weathered Zone
24323,1,2,1,Weathered Zone
24324,1,2,1,Weathered Zone
24325,1,2,1,Weathered Zone
24326,1,2,1,Weathered Zone
24327,1,2,1,Weathered Zone
24328,1,2,1,Weathered Zone
24329,1,2,1,Weathered Zone
24330,1,2,1,Weathered Zone
24331,1,1,1,Fractured zone
24332,1,1,1,Fractured zone
24333,1,1,1,Fractured zone
24334,1,1,1,Fractured zone
24335,1,1,1,Fractured zone
24336,1,1,1,Fractured zone
24337,1,1,1,Fractured zone
24338,1,1,1,Fractured zone
24339,1,1,1,Fractured zone
24340,1,1,1,Fractured zone
24341,1,1,1,Fractured zone
24342,1,1,1,Fractured zone
24343,1,1,1,Fractured zone
24344,1,1,1,Fractured zone
24345,1,1,1,Fractured zone
24346,1,1,1,Fractured zone
24347,1,1,1,Fractured zone
24445,1,2,1,Weathered Zone
24446,1,2,1,Weathered Zone
24447,1,2,1,Weathered Zone
24448,1,2,1,Weathered Zone
24449,1,2,1,Weathered Zone
24450,1,2,1,Weathered Zone
24451,1,2,1,Weathered Zone
24452,1,2,1,Weathered Zone
24453,1,2,1,Weathered Zone
24454,1,2,1,Weathered Zone
24455,1,2,1,Weathered Zone
24456,1,2,1,Weathered Zone
24457,1,2,1,Weathered Zone
24458,1,2,1,Weathered Zone
24459,1,2,1,Weathered Zone
24460,1,2,1,Weathered Zone
24461,1,2,1,Weathered Zone
24462,1,2,1,Weathered Zone
24463,1,2,1,Weathered Zone
24464,1,2,1,Weathered Zone
24465,1,2,1,Weathered Zone
24466,1,2,1,Weathered Zone
24467,1,2,1,Weathered Zone
24468,1,2,1,Weathered Zone
24469,1,1,1,Fractured zone
24470,1,1,1,Fractured zone
24471,1,1,1,Fractured zone
24472,1,1,1,Fractured zone
24473,1,1,1,Fractured zone
24474,1,2,1,Weathered Zone
24475,1,2,1,Weathered Zone
24476,1,2,1,Weathered Zone
24477,1,2,1,Weathered Zone
24478,1,1,1,Fractured zone
24479,1,1,1,Fractured zone
24480,1,1,1,Fractured zone
24481,1,1,1,Fractured zone
24482,1,1,1,Fractured zone
24483,1,1,1,Fractured zone
24484,1,1,1,Fractured zone
24485,1,1,1,Fractured zone
24486,1,1,1,Fractured zone
24487,1,1,1,Fractured zone
24488,1,1,1,Fractured zone
24489,1,2,1,Weathered Zone
24490,1,2,1,Weathered Zone
24491,1,2,1,Weathered Zone
24492,1,2,1,Weathered Zone
24493,1,2,1,Weathered Zone
24494,1,2,1,Weathered Zone
24495,1,2,1,Weathered Zone
24496,1,2,1,Weathered Zone
24497,1,2,1,Weathered Zone
24498,1,1,1,Fractured zone
24499,1,1,1,Fractured zone
24500,1,1,1,Fractured zone
24501,1,1,1,Fractured zone
24502,1,1,1,Fractured zone
24503,1,1,1,Fractured zone
24504,1,1,1,Fractured zone
24505,1,1,1,Fractured zone
24506,1,1,1,Fractured zone
24507,1,1,1,Fractured zone
24508,1,1,1,Fractured zone
24509,1,1,1,Fractured zone
24510,1,1,1,Fractured zone
24511,1,1,1,Fractured zone
24512,1,1,1,Fractured zone
24611,1,2,1,Weathered Zone
24612,1,2,1,Weathered Zone
24613,1,2,1,Weathered Zone
24614,1,2,1,Weathered Zone
24615,1,2,1,Weathered Zone
24616,1,2,1,Weathered Zone
24617,1,2,1,Weathered Zone
24618,1,2,1,Weathered Zone
24619,1,2,1,Weathered Zone
24620,1,2,1,Weathered Zone
24621,1,2,1,Weathered Zone
24622,1,2,1,Weathered Zone
24623,1,2,1,Weathered Zone
24624,1,2,1,Weathered Zone
24625,1,2,1,Weathered Zone
24626,1,2,1,Weathered Zone
24627,1,2,1,Weathered Zone
24628,1,2,1,Weathered Zone
24629,1,2,1,Weathered Zone
24630,1,2,1,Weathered Zone
24631,1,2,1,Weathered Zone
24632,1,2,1,Weathered Zone
24633,1,2,1,Weathered Zone
24634,1,1,1,Fractured zone
24635,1,1,1,Fractured zone
24636,1,1,1,Fractured zone
24637,1,1,1,Fractured zone
24638,1,1,1,Fractured zone
24639,1,1,1,Fractured zone
24640,1,1,1,Fractured zone
24641,1,2,1,Weathered Zone
24642,1,2,1,Weathered Zone
24643,1,2,1,Weathered Zone
24644,1,1,1,Fractured zone
24645,1,1,1,Fractured zone
24646,1,1,1,Fractured zone
24647,1,1,1,Fractured zone
24648,1,1,1,Fractured zone
24649,1,1,1,Fractured zone
24650,1,1,1,Fractured zone
24651,1,1,1,Fractured zone
24652,1,1,1,Fractured zone
24653,1,1,1,Fractured zone
24654,1,1,1,Fractured zone
24655,1,2,1,Weathered Zone
24656,1,2,1,Weathered Zone
24657,1,2,1,Weathered Zone
24658,1,2,1,Weathered Zone
24659,1,2,1,Weathered Zone
24660,1,2,1,Weathered Zone
24661,1,2,1,Weathered Zone
24662,1,2,1,Weathered Zone
24663,1,2,1,Weathered Zone
24664,1,1,1,Fractured zone
24665,1,1,1,Fractured zone
24666,1,1,1,Fractured zone
24667,1,1,1,Fractured zone
24668,1,1,1,Fractured zone
24669,1,1,1,Fractured zone
24670,1,1,1,Fractured zone
24671,1,1,1,Fractured zone
24672,1,1,1,Fractured zone
24673,1,1,1,Fractured zone
24674,1,1,1,Fractured zone
24675,1,1,1,Fractured zone
24676,1,1,1,Fractured zone
24677,1,1,1,Fractured zone
24780,1,2,1,Weathered Zone
24781,1,2,1,Weathered Zone
24782,1,2,1,Weathered Zone
24783,1,2,1,Weathered Zone
24784,1,2,1,Weathered Zone
24785,1,2,1,Weathered Zone
24786,1,2,1,Weathered Zone
24787,1,2,1,Weathered Zone
24788,1,2,1,Weathered Zone
24789,1,2,1,Weathered Zone
24790,1,2,1,Weathered Zone
24791,1,2,1,Weathered Zone
24792,1,2,1,Weathered Zone
24793,1,2,1,Weathered Zone
24794,1,2,1,Weathered Zone
24795,1,2,1,Weathered Zone
24796,1,2,1,Weathered Zone
24797,1,2,1,Weathered Zone
24798,1,2,1,Weathered Zone
24799,1,2,1,Weathered Zone
24800,1,1,1,Fractured zone
24801,1,2,1,Weathered Zone
24802,1,2,1,Weathered Zone
24803,1,1,1,Fractured zone
24804,1,1,1,Fractured zone
24805,1,1,1,Fractured zone
24806,1,2,1,Weathered Zone
24807,1,2,1,Weathered Zone
24808,1,2,1,Weathered Zone
24809,1,1,1,Fractured zone
24810,1,1,1,Fractured zone
24811,1,1,1,Fractured zone
24812,1,1,1,Fractured zone
24813,1,1,1,Fractured zone
